identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total,achat,budget_depense,bt,cible
1474,1593172589,06-26-2020 13:56:29,3,1,3,0,1774,0.059479914612846886,0.05952380952380952
1475,1593172593,06-26-2020 13:56:33,3,1,3,0,1774,0.05949145962732919,0.05952380952380952
1476,1593172606,06-26-2020 13:56:46,7,1,7,1,1781,0.059529011896091284,0.05952380952380952
1477,1593172614,06-26-2020 13:56:54,5,1,5,0,1781,0.05921212415602079,0.05952380952380952
1478,1593172622,06-26-2020 13:57:02,1,1,1,0,1781,0.05923514262111862,0.05952380952380952
1479,1593172628,06-26-2020 13:57:08,10,1,10,0,1781,0.059252418218052785,0.05952380952380952
1480,1593172641,06-26-2020 13:57:21,3,1,3,0,1781,0.05928988326848249,0.05952380952380952
1481,1593172646,06-26-2020 13:57:26,6,1,6,0,1781,0.05930430552177086,0.05952380952380952
1482,1593172651,06-26-2020 13:57:31,0,1,0,0,1781,0.05931873479318735,0.05952380952380952
1483,1593172656,06-26-2020 13:57:36,3,1,3,0,1781,0.05933317108785593,0.05952380952380952
1484,1593172661,06-26-2020 13:57:41,3,1,3,0,1781,0.05934761441090555,0.05952380952380952
1485,1593172665,06-26-2020 13:57:45,2,1,2,0,1781,0.05935917413322945,0.05952380952380952
1486,1593172670,06-26-2020 13:57:50,2,1,2,0,1781,0.05937363012030588,0.05952380952380952
1487,1593172678,06-26-2020 13:57:58,1,1,1,0,1781,0.05939677435072845,0.05952380952380952
1488,1593172684,06-26-2020 13:58:04,4,1,4,0,1781,0.059414144368085,0.05952380952380952
1489,1593172690,06-26-2020 13:58:10,1,1,1,0,1781,0.059431524547803614,0.05952380952380952
1490,1593172693,06-26-2020 13:58:13,4,1,4,0,1781,0.05944021845133606,0.05952380952380952
1491,1593172699,06-26-2020 13:58:19,0,1,0,0,1781,0.05945761389132768,0.05952380952380952
1492,1593172706,06-26-2020 13:58:26,10,1,10,0,1781,0.0594779214442547,0.05952380952380952
1493,1593172714,06-26-2020 13:58:34,1,1,1,0,1781,0.059501147068872946,0.05952380952380952
1494,1593172719,06-26-2020 13:58:39,4,1,4,0,1781,0.059515672297627185,0.05952380952380952
1495,1593172728,06-26-2020 13:58:48,5,1,5,1,1786,0.059541835588335854,0.05952380952380952
1496,1593172735,06-26-2020 13:58:55,5,1,5,0,1786,0.059317893090980164,0.05952380952380952
1497,1593172744,06-26-2020 13:59:04,3,1,3,0,1786,0.05934398983233123,0.05952380952380952
1498,1593172750,06-26-2020 13:59:10,2,1,2,0,1786,0.05936140042051733,0.05952380952380952
1499,1593172756,06-26-2020 13:59:16,1,1,1,0,1786,0.05937882122768403,0.05952380952380952
1500,1593173724,06-26-2020 14:15:24,0,1,0,1,1786,0.062329927606920986,0.05952380952380952
1501,1593173731,06-26-2020 14:15:31,0,1,0,1,1786,0.062352336928608115,0.05952380952380952
1502,1593173737,06-26-2020 14:15:37,1,1,1,1,1787,0.06237155774763666,0.05952380952380952
1503,1593173743,06-26-2020 14:15:43,0,1,0,1,1787,0.062339397677048,0.05952380952380952
1504,1593173751,06-26-2020 14:15:51,1,1,1,1,1788,0.06236503856041131,0.05952380952380952
1505,1593173756,06-26-2020 14:15:56,5,1,5,1,1793,0.062329647724350734,0.05952380952380952
1506,1593173761,06-26-2020 14:16:01,3,1,3,1,1796,0.06208847736625515,0.05952380952380952
1507,1593173768,06-26-2020 14:16:08,1,1,1,1,1797,0.06195646580558843,0.05952380952380952
1508,1593173773,06-26-2020 14:16:13,5,1,5,1,1802,0.06192093885114268,0.05952380952380952
1509,1593173783,06-26-2020 14:16:23,3,1,3,1,1805,0.061695334225975895,0.05952380952380952
1510,1593173789,06-26-2020 14:16:29,2,1,2,1,1807,0.061559859880486296,0.05952380952380952
1511,1593173796,06-26-2020 14:16:36,5,1,5,1,1812,0.06147900025766555,0.05952380952380952
1512,1593173804,06-26-2020 14:16:44,1,1,1,1,1813,0.0612465845233799,0.05952380952380952
1513,1593173812,06-26-2020 14:16:52,4,1,4,1,1817,0.06122027953994533,0.05952380952380952
1514,1593173819,06-26-2020 14:16:59,11,1,11,1,1828,0.061036012795377154,0.05952380952380952
1515,1593173830,06-26-2020 14:17:10,5,1,5,1,1833,0.06050281348407413,0.05952380952380952
1516,1593173835,06-26-2020 14:17:15,9,1,9,1,1842,0.06026024992254467,0.05952380952380952
1517,1593173838,06-26-2020 14:17:18,5,1,5,1,1847,0.059804782316789755,0.05952380952380952
1518,1593173842,06-26-2020 14:17:22,3,1,3,1,1850,0.059558861511441706,0.05952380952380952
1519,1593173854,06-26-2020 14:17:34,1,1,1,0,1850,0.059440740166434074,0.05952380952380952
1520,1593173861,06-26-2020 14:17:41,2,1,2,0,1850,0.0594622543950362,0.05952380952380952
1521,1593173866,06-26-2020 14:17:46,5,1,5,0,1850,0.05947763123868632,0.05952380952380952
1522,1593173872,06-26-2020 14:17:52,5,1,5,0,1850,0.05949609395209271,0.05952380952380952
1523,1593173878,06-26-2020 14:17:58,4,1,4,0,1850,0.05951456813124256,0.05952380952380952
1524,1593173889,06-26-2020 14:18:09,3,1,3,1,1853,0.05954846727423364,0.05952380952380952
1525,1593173896,06-26-2020 14:18:16,3,1,3,0,1853,0.05941465941465941,0.05952380952380952
1526,1593173909,06-26-2020 14:18:29,3,1,3,0,1853,0.05945469624714908,0.05952380952380952
1527,1593173916,06-26-2020 14:18:36,1,1,1,0,1853,0.05947627689914441,0.05952380952380952
1528,1593173923,06-26-2020 14:18:43,3,1,3,0,1853,0.05949787322336342,0.05952380952380952
1529,1593173931,06-26-2020 14:18:51,7,1,7,0,1853,0.059522573949143745,0.05952380952380952
1530,1593173942,06-26-2020 14:19:02,12,1,12,1,1865,0.05955657095383976,0.05952380952380952
1531,1593173944,06-26-2020 14:19:04,3,1,3,0,1865,0.058939606376901904,0.05952380952380952
1532,1593173948,06-26-2020 14:19:08,3,1,3,0,1865,0.05895185165948164,0.05952380952380952
1533,1593173959,06-26-2020 14:19:19,6,1,6,0,1865,0.05898555243737657,0.05952380952380952
1534,1593173970,06-26-2020 14:19:30,3,1,3,0,1865,0.05901929176849878,0.05952380952380952
1535,1593173984,06-26-2020 14:19:44,5,1,5,0,1865,0.059062288598636624,0.05952380952380952
1536,1593173990,06-26-2020 14:19:50,3,1,3,0,1865,0.05908073499557545,0.05952380952380952
1537,1593174001,06-26-2020 14:20:01,0,1,0,0,1865,0.05911458333333333,0.05952380952380952
1538,1593174012,06-26-2020 14:20:12,3,1,3,0,1865,0.059148470477877954,0.05952380952380952
1539,1593174022,06-26-2020 14:20:22,2,1,2,0,1865,0.05917931070441629,0.05952380952380952
1540,1593174031,06-26-2020 14:20:31,0,1,0,0,1865,0.05920709441836203,0.05952380952380952
1541,1593174037,06-26-2020 14:20:37,2,1,2,0,1865,0.059225631392193695,0.05952380952380952
1542,1593174045,06-26-2020 14:20:45,3,1,3,0,1865,0.0592503654207559,0.05952380952380952
1543,1593174053,06-26-2020 14:20:53,0,1,0,0,1865,0.0592751201169835,0.05952380952380952
1544,1593174060,06-26-2020 14:21:00,6,1,6,0,1865,0.05929679745049893,0.05952380952380952
1545,1593174064,06-26-2020 14:21:04,2,1,2,0,1865,0.05930919161833098,0.05952380952380952
1546,1593174072,06-26-2020 14:21:12,1,1,1,0,1865,0.05933399550420827,0.05952380952380952
1547,1593174080,06-26-2020 14:21:20,5,1,5,0,1865,0.05935882014538989,0.05952380952380952
1548,1593174082,06-26-2020 14:21:22,3,1,3,0,1865,0.0593650295517548,0.05952380952380952
1549,1593174084,06-26-2020 14:21:24,6,1,6,0,1865,0.059371240257362554,0.05952380952380952
1550,1593174090,06-26-2020 14:21:30,1,1,1,0,1865,0.05938988017372194,0.05952380952380952
1551,1593174097,06-26-2020 14:21:37,2,1,2,0,1865,0.05941164154103853,0.05952380952380952
1552,1593174104,06-26-2020 14:21:44,3,1,3,0,1865,0.0594334188616013,0.05952380952380952
1553,1593174111,06-26-2020 14:21:51,3,1,3,0,1865,0.059455212152959666,0.05952380952380952
1554,1593174118,06-26-2020 14:21:58,2,1,2,0,1865,0.05947702143268878,0.05952380952380952
1555,1593174122,06-26-2020 14:22:02,3,1,3,0,1865,0.05948949106347293,0.05952380952380952
1556,1593174131,06-26-2020 14:22:11,5,1,5,0,1865,0.059517566858940746,0.05952380952380952
1557,1593174138,06-26-2020 14:22:18,0,1,0,1,1865,0.059539421916802185,0.05952380952380952
1558,1593174147,06-26-2020 14:22:27,6,1,6,1,1871,0.05956754487246772,0.05952380952380952
1559,1593174151,06-26-2020 14:22:31,3,1,3,0,1871,0.05926509186351706,0.05952380952380952
1560,1593174158,06-26-2020 14:22:38,0,1,0,0,1871,0.05928687706768891,0.05952380952380952
1561,1593174166,06-26-2020 14:22:46,0,1,0,0,1871,0.05931179406356711,0.05952380952380952
1562,1593174176,06-26-2020 14:22:56,11,1,11,0,1871,0.05934296977660972,0.05952380952380952
1563,1593174185,06-26-2020 14:23:05,0,1,0,0,1871,0.059371055952881786,0.05952380952380952
1564,1593174191,06-26-2020 14:23:11,4,1,4,0,1871,0.059389794844818516,0.05952380952380952
1565,1593174204,06-26-2020 14:23:24,2,1,2,0,1871,0.05943043638469232,0.05952380952380952
1566,1593174214,06-26-2020 14:23:34,3,1,3,0,1871,0.05946173697793227,0.05952380952380952
1567,1593174218,06-26-2020 14:23:38,6,1,6,0,1871,0.05947426644892799,0.05952380952380952
1568,1593174231,06-26-2020 14:23:51,0,1,0,0,1871,0.05951502372166579,0.05952380952380952
1569,1593174244,06-26-2020 14:24:04,2,1,2,1,1873,0.059555836894023315,0.05952380952380952
1570,1593174248,06-26-2020 14:24:08,2,1,2,0,1873,0.059462881865667706,0.05952380952380952
1571,1593174253,06-26-2020 14:24:13,1,1,1,0,1873,0.059478572936457676,0.05952380952380952
1572,1593174259,06-26-2020 14:24:19,1,1,1,0,1873,0.05949741315594974,0.05952380952380952
1573,1593174269,06-26-2020 14:24:29,1,1,1,1,1874,0.059528840059159094,0.05952380952380952
1574,1593174273,06-26-2020 14:24:33,12,1,12,0,1874,0.05948858833474218,0.05952380952380952
1575,1593174284,06-26-2020 14:24:44,4,1,4,0,1874,0.05952318020827827,0.05952380952380952
1576,1593174290,06-26-2020 14:24:50,2,1,2,1,1876,0.05954206546454444,0.05952380952380952
1577,1593174300,06-26-2020 14:25:00,5,1,5,0,1876,0.059467753028940265,0.05952380952380952
1578,1593174305,06-26-2020 14:25:05,4,1,4,0,1876,0.05948348856900931,0.05952380952380952
1579,1593174313,06-26-2020 14:25:13,6,1,6,0,1876,0.05950868276154172,0.05952380952380952
1580,1593174319,06-26-2020 14:25:19,1,1,1,1,1877,0.05952759241605762,0.05952380952380952
1581,1593174328,06-26-2020 14:25:28,3,1,3,0,1877,0.059502993694696124,0.05952380952380952
1582,1593174334,06-26-2020 14:25:34,3,1,3,0,1877,0.05952191657391212,0.05952380952380952
1583,1593174341,06-26-2020 14:25:41,2,1,2,1,1879,0.059544008483563095,0.05952380952380952
1584,1593174353,06-26-2020 14:25:53,1,1,1,0,1879,0.059475806451612906,0.05952380952380952
1585,1593174364,06-26-2020 14:26:04,6,1,6,0,1879,0.059510537771407336,0.05952380952380952
1586,1593174375,06-26-2020 14:26:15,8,1,8,1,1887,0.05954530967810475,0.05952380952380952
1587,1593174386,06-26-2020 14:26:26,2,1,2,0,1887,0.059154929577464786,0.05952380952380952
1588,1593174396,06-26-2020 14:26:36,2,1,2,0,1887,0.059186386599308694,0.05952380952380952
1589,1593174402,06-26-2020 14:26:42,1,1,1,0,1887,0.0592052768764296,0.05952380952380952
1590,1593174413,06-26-2020 14:26:53,3,1,3,0,1887,0.05923994038748137,0.05952380952380952
1591,1593174419,06-26-2020 14:26:59,3,1,3,0,1887,0.059258864870620806,0.05952380952380952
1592,1593174427,06-26-2020 14:27:07,6,1,6,0,1887,0.0592841163310962,0.05952380952380952
1593,1593174431,06-26-2020 14:27:11,6,1,6,0,1887,0.059296750133191266,0.05952380952380952
1594,1593174437,06-26-2020 14:27:17,2,1,2,0,1887,0.05931571093583458,0.05952380952380952
1595,1593174444,06-26-2020 14:27:24,2,1,2,0,1887,0.05933784720371062,0.05952380952380952
1596,1593174452,06-26-2020 14:27:32,3,1,3,0,1887,0.05936316603552189,0.05952380952380952
1597,1593174464,06-26-2020 14:27:44,7,1,7,0,1887,0.05940118482147622,0.05952380952380952
1598,1593174472,06-26-2020 14:27:52,1,1,1,0,1887,0.059426557744674036,0.05952380952380952
1599,1593174483,06-26-2020 14:28:03,2,1,2,0,1887,0.05946148092744952,0.05952380952380952
1600,1593174491,06-26-2020 14:28:11,3,1,3,0,1887,0.05948690539818279,0.05952380952380952
1601,1593174500,06-26-2020 14:28:20,0,1,0,0,1887,0.05951553392866692,0.05952380952380952
1602,1593174504,06-26-2020 14:28:24,1,1,1,1,1888,0.0595282665668289,0.05952380952380952
1603,1593174510,06-26-2020 14:28:30,0,1,0,0,1888,0.0594938740570328,0.05952380952380952
1604,1593174515,06-26-2020 14:28:35,5,1,5,0,1888,0.05950979342823504,0.05952380952380952
1605,1593174522,06-26-2020 14:28:42,3,1,3,1,1891,0.05953209486589218,0.05952380952380952
1606,1593174535,06-26-2020 14:28:55,3,1,3,0,1891,0.05941283617272045,0.05952380952380952
1607,1593174553,06-26-2020 14:29:13,5,1,5,0,1891,0.05947018447018447,0.05952380952380952
1608,1593174556,06-26-2020 14:29:16,8,1,8,0,1891,0.05947975328506302,0.05952380952380952
1609,1593174564,06-26-2020 14:29:24,2,1,2,0,1891,0.059505285185383915,0.05952380952380952
1610,1593174568,06-26-2020 14:29:28,6,1,6,0,1891,0.05951805935705469,0.05952380952380952
1611,1593174576,06-26-2020 14:29:36,4,1,4,1,1895,0.059543624161073824,0.05952380952380952
1612,1593174583,06-26-2020 14:29:43,0,1,0,0,1895,0.059351165538725964,0.05952380952380952
1613,1593174592,06-26-2020 14:29:52,12,1,12,0,1895,0.05937986995539792,0.05952380952380952
1614,1593174603,06-26-2020 14:30:03,4,1,4,0,1895,0.05941499085923217,0.05952380952380952
1615,1593174610,06-26-2020 14:30:10,1,1,1,0,1895,0.059437362164488194,0.05952380952380952
1616,1593174617,06-26-2020 14:30:17,8,1,8,0,1895,0.05945975032285837,0.05952380952380952
1617,1593174628,06-26-2020 14:30:28,0,1,0,0,1895,0.059494965810585256,0.05952380952380952
1618,1593174632,06-26-2020 14:30:32,2,1,2,0,1895,0.05950778178684905,0.05952380952380952
1619,1593174635,06-26-2020 14:30:35,0,1,0,0,1895,0.059517397393084134,0.05952380952380952
1620,1593174644,06-26-2020 14:30:44,3,1,3,1,1898,0.05954626286576494,0.05952380952380952
1621,1593174655,06-26-2020 14:30:55,1,1,1,0,1898,0.05941982098565728,0.05952380952380952
1622,1593174660,06-26-2020 14:31:00,6,1,6,0,1898,0.059435844884310446,0.05952380952380952
1623,1593174670,06-26-2020 14:31:10,0,1,0,0,1898,0.0594679186228482,0.05952380952380952
1624,1593174679,06-26-2020 14:31:19,7,1,7,0,1898,0.05949681459885541,0.05952380952380952
1625,1593174684,06-26-2020 14:31:24,4,1,4,0,1898,0.059512880056164605,0.05952380952380952
1626,1593174689,06-26-2020 14:31:29,4,1,4,1,1902,0.05952895419187554,0.05952380952380952
1627,1593174700,06-26-2020 14:31:40,3,1,3,0,1902,0.05934814334360305,0.05952380952380952
1628,1593174711,06-26-2020 14:31:51,2,1,2,0,1902,0.059383450513791236,0.05952380952380952
1629,1593174722,06-26-2020 14:32:02,5,1,5,0,1902,0.059418799718599494,0.05952380952380952
1630,1593174732,06-26-2020 14:32:12,4,1,4,0,1902,0.05945097189885754,0.05952380952380952
1631,1593174739,06-26-2020 14:32:19,6,1,6,0,1902,0.05947351316217095,0.05952380952380952
1632,1593174745,06-26-2020 14:32:25,1,1,1,0,1902,0.05949284785435631,0.05952380952380952
1633,1593174756,06-26-2020 14:32:36,0,1,0,1,1902,0.05952832746001627,0.05952380952380952
1634,1593174766,06-26-2020 14:32:46,3,1,3,1,1905,0.059560618388934096,0.05952380952380952
1635,1593174774,06-26-2020 14:32:54,6,1,6,0,1905,0.05942367178596625,0.05952380952380952
1636,1593174787,06-26-2020 14:33:07,0,1,0,0,1905,0.059465623981753014,0.05952380952380952
1637,1593174792,06-26-2020 14:33:12,3,1,3,0,1905,0.059481775218643056,0.05952380952380952
1638,1593174804,06-26-2020 14:33:24,0,1,0,0,1905,0.059520574006631514,0.05952380952380952
1639,1593174816,06-26-2020 14:33:36,0,1,0,1,1905,0.05955942344302421,0.05952380952380952
1640,1593174822,06-26-2020 14:33:42,3,1,3,1,1908,0.05957886718537461,0.05952380952380952
1641,1593174831,06-26-2020 14:33:51,1,1,1,0,1908,0.05944474686989657,0.05952380952380952
1642,1593174845,06-26-2020 14:34:05,5,1,5,0,1908,0.059490084985835696,0.05952380952380952
1643,1593174855,06-26-2020 14:34:15,4,1,4,0,1908,0.059522511719175844,0.05952380952380952
1644,1593174867,06-26-2020 14:34:27,1,1,1,1,1909,0.05956147049198211,0.05952380952380952
1645,1593174875,06-26-2020 14:34:35,1,1,1,1,1910,0.0595329040707192,0.05952380952380952
1646,1593174884,06-26-2020 14:34:44,1,1,1,0,1910,0.0595075612818693,0.05952380952380952
1647,1593174895,06-26-2020 14:34:55,4,1,4,1,1914,0.05954331913033978,0.05952380952380952
1648,1593174904,06-26-2020 14:35:04,5,1,5,0,1914,0.05935399245777996,0.05952380952380952
1649,1593174912,06-26-2020 14:35:12,8,1,8,0,1914,0.059379955164306414,0.05952380952380952
1650,1593174925,06-26-2020 14:35:25,2,1,2,0,1914,0.05942219304005253,0.05952380952380952
1651,1593174937,06-26-2020 14:35:37,0,1,0,0,1914,0.05946123521681997,0.05952380952380952
1652,1593174945,06-26-2020 14:35:45,5,1,5,0,1914,0.05948729184925504,0.05952380952380952
1653,1593174952,06-26-2020 14:35:52,2,1,2,0,1914,0.05951011014302154,0.05952380952380952
1654,1593174963,06-26-2020 14:36:03,10,1,10,1,1924,0.05954600285118982,0.05952380952380952
1655,1593174977,06-26-2020 14:36:17,2,1,2,0,1924,0.059043020193151885,0.05952380952380952
1656,1593174993,06-26-2020 14:36:33,4,1,4,0,1924,0.05909490333919156,0.05952380952380952
1657,1593175002,06-26-2020 14:36:42,4,1,4,0,1924,0.05912412769932414,0.05952380952380952
1658,1593175006,06-26-2020 14:36:46,2,1,2,0,1924,0.059137125583951636,0.05952380952380952
1659,1593175018,06-26-2020 14:36:58,0,1,0,0,1924,0.05917615355001925,0.05952380952380952
1660,1593175028,06-26-2020 14:37:08,1,1,1,0,1924,0.05920871622737028,0.05952380952380952
1661,1593175035,06-26-2020 14:37:15,0,1,0,0,1924,0.05923153143234614,0.05952380952380952
1662,1593175042,06-26-2020 14:37:22,2,1,2,0,1924,0.05925436422710502,0.05952380952380952
1663,1593175051,06-26-2020 14:37:31,0,1,0,0,1924,0.05928374655647383,0.05952380952380952
1664,1593175058,06-26-2020 14:37:38,2,1,2,0,1924,0.05930661963291627,0.05952380952380952
1665,1593175072,06-26-2020 14:37:52,8,1,8,0,1924,0.059352418776545866,0.05952380952380952
1666,1593175078,06-26-2020 14:37:58,2,1,2,0,1924,0.05937206864205705,0.05952380952380952
1667,1593175088,06-26-2020 14:38:08,1,1,1,0,1924,0.05940484734720919,0.05952380952380952
1668,1593175103,06-26-2020 14:38:23,3,1,3,0,1924,0.05945408332412421,0.05952380952380952
1669,1593175112,06-26-2020 14:38:32,3,1,3,0,1924,0.059483664105257336,0.05952380952380952
1670,1593175122,06-26-2020 14:38:42,0,1,0,0,1924,0.05951656618175784,0.05952380952380952
1671,1593175130,06-26-2020 14:38:50,3,1,3,1,1927,0.05954291406120303,0.05952380952380952
1672,1593175134,06-26-2020 14:38:54,6,1,6,0,1927,0.0593900481540931,0.05952380952380952
1673,1593175145,06-26-2020 14:39:05,2,1,2,0,1927,0.05942622950819672,0.05952380952380952
1674,1593175150,06-26-2020 14:39:10,6,1,6,0,1927,0.059442690155670046,0.05952380952380952
1675,1593175159,06-26-2020 14:39:19,5,1,5,0,1927,0.05947234231238222,0.05952380952380952
1676,1593175167,06-26-2020 14:39:27,1,1,1,0,1927,0.05949872463125208,0.05952380952380952
1677,1593175171,06-26-2020 14:39:31,0,1,0,0,1927,0.05951192457016084,0.05952380952380952
1678,1593175183,06-26-2020 14:39:43,5,1,5,1,1932,0.05955155955155955,0.05952380952380952
1679,1593175196,06-26-2020 14:39:56,5,1,5,0,1932,0.059316856428769785,0.05952380952380952
1680,1593175205,06-26-2020 14:40:05,11,1,11,0,1932,0.05934652144921094,0.05952380952380952
1681,1593175206,06-26-2020 14:40:06,9,1,9,0,1932,0.059349819394276186,0.05952380952380952
1682,1593175221,06-26-2020 14:40:21,2,1,2,0,1932,0.05939933259176863,0.05952380952380952
1683,1593175227,06-26-2020 14:40:27,1,1,1,0,1932,0.05941916101034828,0.05952380952380952
1684,1593175234,06-26-2020 14:40:34,7,1,7,0,1932,0.059442310903322755,0.05952380952380952
1685,1593175244,06-26-2020 14:40:44,3,1,3,0,1932,0.05947541348777635,0.05952380952380952
1686,1593175253,06-26-2020 14:40:53,3,1,3,0,1932,0.059505237352351234,0.05952380952380952
1687,1593175261,06-26-2020 14:41:01,2,1,2,1,1934,0.05953177257525084,0.05952380952380952
1688,1593175263,06-26-2020 14:41:03,2,1,2,0,1934,0.05942691492920058,0.05952380952380952
1689,1593175273,06-26-2020 14:41:13,1,1,1,0,1934,0.059460062472110664,0.05952380952380952
1690,1593175279,06-26-2020 14:41:19,5,1,5,0,1934,0.059479968753487336,0.05952380952380952
1691,1593175287,06-26-2020 14:41:27,6,1,6,0,1934,0.059506531204644414,0.05952380952380952
1692,1593175293,06-26-2020 14:41:33,2,1,2,1,1936,0.05952646861737771,0.05952380952380952
1693,1593175304,06-26-2020 14:41:44,8,1,8,0,1936,0.059451304687936524,0.05952380952380952
